Category,Product,Subject,Notification Reason,Bivalve Specie,Date,Day,Month,Year,Class,Decision
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
Bivalve molluscs and products...,food,Norovirus in oysters,Norovirus,Oysters,9 MAR 2022,9,MAR,2022,information notification for attention,serious
