Category,Product,Subject,Date,Class,Decision,Day,Month,Year,Subject_Translate,extracted_subject
Bivalve molluscs and products...,food,E.coli has been detected on warty venus,12 OCT 2022,alert notification,serious,12,OCT,2022,"Translated(src=en, dest=en, text=E.coli has been detected on warty venus, pronunciation=E.coli has been detected on warty venus, extra_data=""{'translat..."")",E.coli has been detected on warty venus
Bivalve molluscs and products...,food,E.coli has been detected on warty venus,12 OCT 2022,alert notification,serious,12,OCT,2022,"Translated(src=en, dest=en, text=E.coli has been detected on warty venus, pronunciation=E.coli has been detected on warty venus, extra_data=""{'translat..."")",E.coli has been detected on warty venus
Bivalve molluscs and products...,food,Lipophilic toxins (DSP) in almendras de mar (Glycymeris glycymeris) from Portugal,10 OCT 2022,alert notification,serious,10,OCT,2022,"Translated(src=en, dest=en, text=Lipophilic toxins (DSP) in almendras de mar (Glycymeris glycymeris) from Portugal, pronunciation=Lipophilic toxins (DSP) in almendras de mar (Glycymeris glycymeris) from Portugal, extra_data=""{'translat..."")",Lipophilic toxins (DSP) in almendras de mar (Glycymeris glycymeris) from Portugal
Bivalve molluscs and products...,food,Lipophilic toxins (DSP) in almendras de mar (Glycymeris glycymeris) from Portugal,10 OCT 2022,alert notification,serious,10,OCT,2022,"Translated(src=en, dest=en, text=Lipophilic toxins (DSP) in almendras de mar (Glycymeris glycymeris) from Portugal, pronunciation=Lipophilic toxins (DSP) in almendras de mar (Glycymeris glycymeris) from Portugal, extra_data=""{'translat..."")",Lipophilic toxins (DSP) in almendras de mar (Glycymeris glycymeris) from Portugal
Bivalve molluscs and products...,food,Rotavirus in oysters,7 OCT 2022,information notification for attention,undecided,7,OCT,2022,"Translated(src=en, dest=en, text=Rotavirus in oysters, pronunciation=Rotavirus in oysters, extra_data=""{'translat..."")",Rotavirus in oysters
Bivalve molluscs and products...,food,Rotavirus in oysters,7 OCT 2022,information notification for attention,undecided,7,OCT,2022,"Translated(src=en, dest=en, text=Rotavirus in oysters, pronunciation=Rotavirus in oysters, extra_data=""{'translat..."")",Rotavirus in oysters
Bivalve molluscs and products...,food,Norovirus (GI/2g) in live Oysters,6 OCT 2022,information notification for attention,undecided,6,OCT,2022,"Translated(src=en, dest=en, text=Norovirus (GI/2g) in live Oysters, pronunciation=Norovirus (GI/2g) in live Oysters, extra_data=""{'translat..."")",Norovirus (GI/2g) in live Oysters
Bivalve molluscs and products...,food,Escherichia coli in cockles from France via The Netherlands,6 OCT 2022,information notification for attention,serious,6,OCT,2022,"Translated(src=en, dest=en, text=Escherichia coli in cockles from France via The Netherlands, pronunciation=Escherichia coli in cockles from France via The Netherlands, extra_data=""{'translat..."")",Escherichia coli in cockles from France via The Netherlands
Bivalve molluscs and products...,food,Lipophilic biotoxins in cockles from Portugal,3 OCT 2022,alert notification,serious,3,OCT,2022,"Translated(src=en, dest=en, text=Lipophilic biotoxins in cockles from Portugal, pronunciation=Lipophilic biotoxins in cockles from Portugal, extra_data=""{'translat..."")",Lipophilic biotoxins in cockles from Portugal
Bivalve molluscs and products...,food,Lipophilic biotoxins in cockles from Portugal,3 OCT 2022,alert notification,serious,3,OCT,2022,"Translated(src=en, dest=en, text=Lipophilic biotoxins in cockles from Portugal, pronunciation=Lipophilic biotoxins in cockles from Portugal, extra_data=""{'translat..."")",Lipophilic biotoxins in cockles from Portugal
Bivalve molluscs and products...,food,Lipophilic biotoxins in cockles from Portugal,3 OCT 2022,alert notification,serious,3,OCT,2022,"Translated(src=en, dest=en, text=Lipophilic biotoxins in cockles from Portugal, pronunciation=Lipophilic biotoxins in cockles from Portugal, extra_data=""{'translat..."")",Lipophilic biotoxins in cockles from Portugal
Bivalve molluscs and products...,food,Lipophilic biotoxins in cockles from Portugal,3 OCT 2022,alert notification,serious,3,OCT,2022,"Translated(src=en, dest=en, text=Lipophilic biotoxins in cockles from Portugal, pronunciation=Lipophilic biotoxins in cockles from Portugal, extra_data=""{'translat..."")",Lipophilic biotoxins in cockles from Portugal
Bivalve molluscs and products...,food,E. coli in bouchot mussels,28 SEP 2022,information notification for attention,not serious,28,SEP,2022,"Translated(src=fr, dest=en, text=E. coli in bouchot mussels, pronunciation=E. coli in bouchot mussels, extra_data=""{'translat..."")",E. coli in bouchot mussels
Bivalve molluscs and products...,food,Azaspiracid toxins above the regulatory limit in blue mussels (Mytilus edulis),21 SEP 2022,alert notification,serious,21,SEP,2022,"Translated(src=en, dest=en, text=Azaspiracid toxins above the regulatory limit in blue mussels (Mytilus edulis), pronunciation=Azaspiracid toxins above the regulatory limit in blue mussels (Mytilus edulis), extra_data=""{'translat..."")",Azaspiracid toxins above the regulatory limit in blue mussels (Mytilus edulis)
Bivalve molluscs and products...,food,Escherichia coli in mussels from Netherlands,21 SEP 2022,information notification for attention,serious,21,SEP,2022,"Translated(src=en, dest=en, text=Escherichia coli in mussels from Netherlands, pronunciation=Escherichia coli in mussels from Netherlands, extra_data=""{'translat..."")",Escherichia coli in mussels from Netherlands
Bivalve molluscs and products...,food,"Norovirus (GI /2g) in live oysters (Crassostrea gigas) from France, via Netherlands",20 SEP 2022,information notification for attention,serious,20,SEP,2022,"Translated(src=en, dest=en, text=Norovirus (GI /2g) in live oysters (Crassostrea gigas) from France, via Netherlands, pronunciation=Norovirus (GI /2g) in live oysters (Crassostrea gigas) from France, via Netherlands, extra_data=""{'translat..."")",Norovirus (GI /2g) in live oysters (Crassostrea gigas) from France
Bivalve molluscs and products...,food,Azaspiracid toxins above the regulatory limit in blue mussels (Mytilus edulis),21 SEP 2022,alert notification,serious,21,SEP,2022,"Translated(src=en, dest=en, text=Azaspiracid toxins above the regulatory limit in blue mussels (Mytilus edulis), pronunciation=Azaspiracid toxins above the regulatory limit in blue mussels (Mytilus edulis), extra_data=""{'translat..."")",Azaspiracid toxins above the regulatory limit in blue mussels (Mytilus edulis)
Bivalve molluscs and products...,food,Escherichia coli in mussels from Netherlands,21 SEP 2022,information notification for attention,serious,21,SEP,2022,"Translated(src=en, dest=en, text=Escherichia coli in mussels from Netherlands, pronunciation=Escherichia coli in mussels from Netherlands, extra_data=""{'translat..."")",Escherichia coli in mussels from Netherlands
Bivalve molluscs and products...,food,"Norovirus (GI /2g) in live oysters (Crassostrea gigas) from France, via Netherlands",20 SEP 2022,information notification for attention,serious,20,SEP,2022,"Translated(src=en, dest=en, text=Norovirus (GI /2g) in live oysters (Crassostrea gigas) from France, via Netherlands, pronunciation=Norovirus (GI /2g) in live oysters (Crassostrea gigas) from France, via Netherlands, extra_data=""{'translat..."")",Norovirus (GI /2g) in live oysters (Crassostrea gigas) from France
Bivalve molluscs and products...,food,Cadmium in cooked mussel meat from Chile,14 SEP 2022,alert notification,serious,14,SEP,2022,"Translated(src=en, dest=en, text=Cadmium in cooked mussel meat from Chile, pronunciation=Cadmium in cooked mussel meat from Chile, extra_data=""{'translat..."")",Cadmium in cooked mussel meat from Chile
Bivalve molluscs and products...,food,Cadmium in cooked mussel meat from Chile,14 SEP 2022,alert notification,serious,14,SEP,2022,"Translated(src=en, dest=en, text=Cadmium in cooked mussel meat from Chile, pronunciation=Cadmium in cooked mussel meat from Chile, extra_data=""{'translat..."")",Cadmium in cooked mussel meat from Chile
Bivalve molluscs and products...,food,"Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain",8 SEP 2022,information notification for attention,serious,8,SEP,2022,"Translated(src=en, dest=en, text=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, pronunciation=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, extra_data=""{'translat..."")",Detection of Salmonella (in 25g) in mussels from France
Bivalve molluscs and products...,food,"Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain",8 SEP 2022,information notification for attention,serious,8,SEP,2022,"Translated(src=en, dest=en, text=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, pronunciation=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, extra_data=""{'translat..."")",Detection of Salmonella (in 25g) in mussels from France
Bivalve molluscs and products...,food,"Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain",8 SEP 2022,information notification for attention,serious,8,SEP,2022,"Translated(src=en, dest=en, text=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, pronunciation=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, extra_data=""{'translat..."")",Detection of Salmonella (in 25g) in mussels from France
Bivalve molluscs and products...,food,"Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain",8 SEP 2022,information notification for attention,serious,8,SEP,2022,"Translated(src=en, dest=en, text=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, pronunciation=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, extra_data=""{'translat..."")",Detection of Salmonella (in 25g) in mussels from France
Bivalve molluscs and products...,food,"Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain",8 SEP 2022,information notification for attention,serious,8,SEP,2022,"Translated(src=en, dest=en, text=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, pronunciation=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, extra_data=""{'translat..."")",Detection of Salmonella (in 25g) in mussels from France
Bivalve molluscs and products...,food,"Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain",8 SEP 2022,information notification for attention,serious,8,SEP,2022,"Translated(src=en, dest=en, text=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, pronunciation=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, extra_data=""{'translat..."")",Detection of Salmonella (in 25g) in mussels from France
Bivalve molluscs and products...,food,"Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain",8 SEP 2022,information notification for attention,serious,8,SEP,2022,"Translated(src=en, dest=en, text=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, pronunciation=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, extra_data=""{'translat..."")",Detection of Salmonella (in 25g) in mussels from France
Bivalve molluscs and products...,food,"Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain",8 SEP 2022,information notification for attention,serious,8,SEP,2022,"Translated(src=en, dest=en, text=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, pronunciation=Detection of Salmonella (in 25g) in mussels from France, with raw materials from Spain, extra_data=""{'translat..."")",Detection of Salmonella (in 25g) in mussels from France
Bivalve molluscs and products...,food,Azaspiracid toxins above the regulatory limit in oysters,7 SEP 2022,alert notification,serious,7,SEP,2022,"Translated(src=en, dest=en, text=Azaspiracid toxins above the regulatory limit in oysters, pronunciation=Azaspiracid toxins above the regulatory limit in oysters, extra_data=""{'translat..."")",Azaspiracid toxins above the regulatory limit in oysters
Bivalve molluscs and products...,food,Too high count of Escherichia coli in mussels from France,5 SEP 2022,alert notification,serious,5,SEP,2022,"Translated(src=en, dest=en, text=Too high count of Escherichia coli in mussels from France, pronunciation=Too high count of Escherichia coli in mussels from France, extra_data=""{'translat..."")",Too high count of Escherichia coli in mussels from France
